#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 21C03: Longmire (Disc), WA
#	SNOW COURSE/AERIAL MARKER 21A10: Schreibers Meadow, WA
#	SNOTEL 791: Stevens Pass, WA
#	SNOW COURSE/AERIAL MARKER 21B08: Tunnel Avenue, WA
#	SNOTEL 909: Wells Creek, WA
# 
# Data items provided in this file:
#
# Element Name             Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Depth               Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent    Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Air Temperature Maximum  Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum  Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Mar 22, 2022 11:37:03 PM GMT-08:00
#
Date,Station Id,Station Name,Elevation (ft),Latitude,Longitude,Snow Depth (in) Start of Day Values,Snow Water Equivalent (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF)
2014-12-11,909,Wells Creek,4030,48.86610,-121.78976,1,0.7,40,34
2014-12-12,909,Wells Creek,4030,48.86610,-121.78976,2,1.0,37,33
2014-12-13,909,Wells Creek,4030,48.86610,-121.78976,2,0.9,35,29
2014-12-14,909,Wells Creek,4030,48.86610,-121.78976,2,0.9,38,27
2014-12-15,909,Wells Creek,4030,48.86610,-121.78976,1,0.5,40,32
2014-12-16,909,Wells Creek,4030,48.86610,-121.78976,1,0.5,38,33
2014-12-17,909,Wells Creek,4030,48.86610,-121.78976,1,0.5,38,33
2014-12-18,909,Wells Creek,4030,48.86610,-121.78976,2,0.6,36,33
2014-12-19,909,Wells Creek,4030,48.86610,-121.78976,3,1.1,35,32
2014-12-20,909,Wells Creek,4030,48.86610,-121.78976,4,1.3,43,32
2014-12-21,909,Wells Creek,4030,48.86610,-121.78976,6,1.9,41,34
2014-12-22,909,Wells Creek,4030,48.86610,-121.78976,5,2.3,36,31
2014-12-23,909,Wells Creek,4030,48.86610,-121.78976,5,2.3,38,31
2014-12-24,909,Wells Creek,4030,48.86610,-121.78976,10,3.4,33,29
2014-12-25,909,Wells Creek,4030,48.86610,-121.78976,15,3.7,32,26
2014-12-26,909,Wells Creek,4030,48.86610,-121.78976,14,3.7,32,23
2014-12-27,909,Wells Creek,4030,48.86610,-121.78976,12,3.8,34,29
2014-12-28,909,Wells Creek,4030,48.86610,-121.78976,23,4.9,32,22
2014-12-29,909,Wells Creek,4030,48.86610,-121.78976,21,5.0,23,13
2014-12-30,909,Wells Creek,4030,48.86610,-121.78976,20,4.8,25,12
2014-12-31,909,Wells Creek,4030,48.86610,-121.78976,19,5.0,35,21
2015-01-01,909,Wells Creek,4030,48.86610,-121.78976,19,5.0,40,32
2015-01-02,909,Wells Creek,4030,48.86610,-121.78976,16,5.0,35,28
2015-01-03,909,Wells Creek,4030,48.86610,-121.78976,18,5.2,30,24
2015-01-04,909,Wells Creek,4030,48.86610,-121.78976,19,5.3,35,26
2015-01-05,909,Wells Creek,4030,48.86610,-121.78976,22,6.1,43,34
2015-01-06,909,Wells Creek,4030,48.86610,-121.78976,19,5.7,47,38
2015-01-07,909,Wells Creek,4030,48.86610,-121.78976,17,5.7,51,43
2015-01-08,909,Wells Creek,4030,48.86610,-121.78976,17,5.6,54,44
2015-01-09,909,Wells Creek,4030,48.86610,-121.78976,16,5.6,47,37
2015-01-10,909,Wells Creek,4030,48.86610,-121.78976,17,5.7,38,34
2015-01-11,909,Wells Creek,4030,48.86610,-121.78976,16,5.7,38,34
2015-01-12,909,Wells Creek,4030,48.86610,-121.78976,16,5.7,38,31
2015-01-13,909,Wells Creek,4030,48.86610,-121.78976,16,5.7,42,31
2015-01-14,909,Wells Creek,4030,48.86610,-121.78976,15,5.7,51,37
2015-01-15,909,Wells Creek,4030,48.86610,-121.78976,15,5.7,42,35
2015-01-16,909,Wells Creek,4030,48.86610,-121.78976,16,5.9,36,30
2015-01-17,909,Wells Creek,4030,48.86610,-121.78976,15,6.0,40,29
2015-01-18,909,Wells Creek,4030,48.86610,-121.78976,16,6.2,40,32
2015-01-19,909,Wells Creek,4030,48.86610,-121.78976,20,6.5,37,28
2015-01-20,909,Wells Creek,4030,48.86610,-121.78976,24,7.0,37,27
2015-01-21,909,Wells Creek,4030,48.86610,-121.78976,22,7.1,37,28
2015-01-22,909,Wells Creek,4030,48.86610,-121.78976,22,7.0,41,34
2015-01-23,909,Wells Creek,4030,48.86610,-121.78976,21,7.0,45,39
2015-01-24,909,Wells Creek,4030,48.86610,-121.78976,17,7.0,47,41
2015-01-25,909,Wells Creek,4030,48.86610,-121.78976,17,6.4,53,38
2015-01-26,909,Wells Creek,4030,48.86610,-121.78976,16,6.3,54,43
2015-01-27,909,Wells Creek,4030,48.86610,-121.78976,16,6.2,44,33
2015-01-28,909,Wells Creek,4030,48.86610,-121.78976,16,6.4,43,30
2015-01-29,909,Wells Creek,4030,48.86610,-121.78976,16,6.3,48,34
2015-01-30,909,Wells Creek,4030,48.86610,-121.78976,16,6.3,47,37
2015-01-31,909,Wells Creek,4030,48.86610,-121.78976,16,6.2,46,35
2015-02-01,909,Wells Creek,4030,48.86610,-121.78976,16,6.2,41,33
2015-02-02,909,Wells Creek,4030,48.86610,-121.78976,16,6.7,36,31
2015-02-03,909,Wells Creek,4030,48.86610,-121.78976,16,6.7,38,32
2015-02-04,909,Wells Creek,4030,48.86610,-121.78976,17,6.9,39,31
2015-02-05,909,Wells Creek,4030,48.86610,-121.78976,16,6.6,44,36
2015-02-06,909,Wells Creek,4030,48.86610,-121.78976,15,6.5,44,39
2015-02-07,909,Wells Creek,4030,48.86610,-121.78976,13,6.1,40,35
2015-02-08,909,Wells Creek,4030,48.86610,-121.78976,14,6.0,43,35
2015-02-09,909,Wells Creek,4030,48.86610,-121.78976,14,6.0,45,38
2015-02-10,909,Wells Creek,4030,48.86610,-121.78976,13,5.7,42,36
2015-02-11,909,Wells Creek,4030,48.86610,-121.78976,13,5.5,48,37
2015-02-12,909,Wells Creek,4030,48.86610,-121.78976,13,5.3,44,40
2015-02-13,909,Wells Creek,4030,48.86610,-121.78976,11,5.1,55,41
2015-02-14,909,Wells Creek,4030,48.86610,-121.78976,10,4.9,43,31
2015-02-15,909,Wells Creek,4030,48.86610,-121.78976,10,4.9,49,32
2015-02-16,909,Wells Creek,4030,48.86610,-121.78976,10,4.9,47,32
2015-02-17,909,Wells Creek,4030,48.86610,-121.78976,10,4.9,53,35
2015-02-18,909,Wells Creek,4030,48.86610,-121.78976,10,4.8,48,36
2015-02-19,909,Wells Creek,4030,48.86610,-121.78976,10,4.6,38,34
2015-02-20,909,Wells Creek,4030,48.86610,-121.78976,10,4.4,37,31
2015-02-21,909,Wells Creek,4030,48.86610,-121.78976,10,4.5,40,30
2015-02-22,909,Wells Creek,4030,48.86610,-121.78976,10,4.5,42,28
2015-02-23,909,Wells Creek,4030,48.86610,-121.78976,10,4.7,49,34
2015-02-24,909,Wells Creek,4030,48.86610,-121.78976,10,4.7,43,31
2015-02-25,909,Wells Creek,4030,48.86610,-121.78976,10,4.7,39,31
2015-02-26,909,Wells Creek,4030,48.86610,-121.78976,10,4.7,39,32
2015-02-27,909,Wells Creek,4030,48.86610,-121.78976,10,4.7,40,31
2015-02-28,909,Wells Creek,4030,48.86610,-121.78976,10,4.7,46,30
2015-03-01,909,Wells Creek,4030,48.86610,-121.78976,10,4.7,41,30
2015-03-02,909,Wells Creek,4030,48.86610,-121.78976,10,4.7,38,27
2015-03-03,909,Wells Creek,4030,48.86610,-121.78976,11,4.7,38,23
2015-03-04,909,Wells Creek,4030,48.86610,-121.78976,11,4.7,42,27
2015-03-05,909,Wells Creek,4030,48.86610,-121.78976,10,4.7,44,32
2015-03-06,909,Wells Creek,4030,48.86610,-121.78976,10,4.7,52,38
2015-03-07,909,Wells Creek,4030,48.86610,-121.78976,10,4.7,53,37
2015-03-08,909,Wells Creek,4030,48.86610,-121.78976,10,4.7,55,39
2015-03-09,909,Wells Creek,4030,48.86610,-121.78976,10,4.7,50,37
2015-03-10,909,Wells Creek,4030,48.86610,-121.78976,10,5.0,60,37
2015-03-11,909,Wells Creek,4030,48.86610,-121.78976,10,4.7,47,39
2015-03-12,909,Wells Creek,4030,48.86610,-121.78976,9,4.3,48,38
2015-03-13,909,Wells Creek,4030,48.86610,-121.78976,9,4.1,57,39
2015-03-14,909,Wells Creek,4030,48.86610,-121.78976,8,4.1,44,35
2015-03-15,909,Wells Creek,4030,48.86610,-121.78976,7,3.6,37,33
2015-03-16,909,Wells Creek,4030,48.86610,-121.78976,10,4.6,42,31
2015-03-17,909,Wells Creek,4030,48.86610,-121.78976,10,4.8,45,33
2015-03-18,909,Wells Creek,4030,48.86610,-121.78976,10,4.7,44,33
2015-03-19,909,Wells Creek,4030,48.86610,-121.78976,9,4.7,40,37
2015-03-20,909,Wells Creek,4030,48.86610,-121.78976,9,4.9,46,38
2015-03-21,909,Wells Creek,4030,48.86610,-121.78976,8,4.5,39,32
2015-03-22,909,Wells Creek,4030,48.86610,-121.78976,11,5.1,39,31
2015-03-23,909,Wells Creek,4030,48.86610,-121.78976,11,5.4,41,32
2015-03-24,909,Wells Creek,4030,48.86610,-121.78976,12,5.6,40,32
2015-03-25,909,Wells Creek,4030,48.86610,-121.78976,12,5.7,44,33
2015-03-26,909,Wells Creek,4030,48.86610,-121.78976,12,5.7,54,41
2015-03-27,909,Wells Creek,4030,48.86610,-121.78976,11,5.3,57,36
2015-03-28,909,Wells Creek,4030,48.86610,-121.78976,10,4.9,42,34
2015-03-29,909,Wells Creek,4030,48.86610,-121.78976,10,4.9,40,35
2015-03-30,909,Wells Creek,4030,48.86610,-121.78976,10,4.8,52,40
2015-03-31,909,Wells Creek,4030,48.86610,-121.78976,9,4.3,41,31
2015-04-01,909,Wells Creek,4030,48.86610,-121.78976,10,4.4,38,29
2015-04-02,909,Wells Creek,4030,48.86610,-121.78976,11,4.7,39,29
2015-04-03,909,Wells Creek,4030,48.86610,-121.78976,12,4.8,38,28
2015-04-04,909,Wells Creek,4030,48.86610,-121.78976,12,4.9,38,27
2015-04-05,909,Wells Creek,4030,48.86610,-121.78976,12,4.9,44,28
2015-04-06,909,Wells Creek,4030,48.86610,-121.78976,12,5.0,41,31
2015-04-07,909,Wells Creek,4030,48.86610,-121.78976,11,4.9,44,31
2015-04-08,909,Wells Creek,4030,48.86610,-121.78976,12,4.9,49,33
2015-04-09,909,Wells Creek,4030,48.86610,-121.78976,11,4.7,53,34
2015-04-10,909,Wells Creek,4030,48.86610,-121.78976,9,4.6,46,33
2015-04-11,909,Wells Creek,4030,48.86610,-121.78976,12,4.9,37,28
2015-04-12,909,Wells Creek,4030,48.86610,-121.78976,21,5.7,39,26
2015-04-13,909,Wells Creek,4030,48.86610,-121.78976,19,5.9,37,29
2015-04-14,909,Wells Creek,4030,48.86610,-121.78976,20,6.2,38,28
2015-04-15,909,Wells Creek,4030,48.86610,-121.78976,19,6.3,40,26
2015-04-16,909,Wells Creek,4030,48.86610,-121.78976,17,6.4,53,31
2015-04-17,909,Wells Creek,4030,48.86610,-121.78976,15,5.6,55,36
2015-04-18,909,Wells Creek,4030,48.86610,-121.78976,13,5.7,56,36
2015-04-19,909,Wells Creek,4030,48.86610,-121.78976,12,5.4,60,41
2015-04-20,909,Wells Creek,4030,48.86610,-121.78976,10,4.8,62,45
2015-04-21,909,Wells Creek,4030,48.86610,-121.78976,8,4.1,57,31
2015-04-22,909,Wells Creek,4030,48.86610,-121.78976,7,3.5,39,30
2015-04-23,909,Wells Creek,4030,48.86610,-121.78976,7,3.6,39,31
2015-04-24,909,Wells Creek,4030,48.86610,-121.78976,10,4.1,40,29
2015-04-25,909,Wells Creek,4030,48.86610,-121.78976,11,4.6,40,30
2015-04-26,909,Wells Creek,4030,48.86610,-121.78976,10,4.7,46,30
2015-04-27,909,Wells Creek,4030,48.86610,-121.78976,9,4.4,57,39
2015-04-28,909,Wells Creek,4030,48.86610,-121.78976,8,3.6,56,34
2015-04-29,909,Wells Creek,4030,48.86610,-121.78976,7,3.0,42,33
2015-04-30,909,Wells Creek,4030,48.86610,-121.78976,6,2.8,42,34
2015-05-01,909,Wells Creek,4030,48.86610,-121.78976,5,2.2,52,37
2015-05-02,909,Wells Creek,4030,48.86610,-121.78976,4,1.8,51,34
2015-05-03,909,Wells Creek,4030,48.86610,-121.78976,3,1.2,57,36
2015-05-04,909,Wells Creek,4030,48.86610,-121.78976,2,0.7,58,34
2015-05-05,909,Wells Creek,4030,48.86610,-121.78976,1,0.3,40,32
2015-05-06,909,Wells Creek,4030,48.86610,-121.78976,10,1.5,47,31
2015-05-07,909,Wells Creek,4030,48.86610,-121.78976,3,1.4,54,35
2015-05-08,909,Wells Creek,4030,48.86610,-121.78976,1,0.5,61,42
2015-05-09,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,65,46
2015-05-10,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,63,47
2015-05-11,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,56,42
2015-05-12,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,60,41
2015-05-13,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,45,40
2015-05-14,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,50,40
2015-05-15,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,53,39
2015-05-16,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,54,43
2015-05-17,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,62,43
2015-05-18,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,63,45
2015-05-19,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,65,47
2015-05-20,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,67,49
2015-05-21,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,68,49
2015-05-22,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,65,48
2015-05-23,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,55,47
2015-05-24,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,53,43
2015-05-25,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,48,45
2015-05-26,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,52,44
2015-05-27,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,64,46
2015-05-28,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,69,48
2015-05-29,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,71,52
2015-05-30,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,66,47
2015-05-31,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,64,46
2015-06-01,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,63,46
2015-06-02,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,46,43
2015-06-03,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,48,42
2015-06-04,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,57,44
2015-06-05,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,67,45
2015-06-06,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,72,51
2015-06-07,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,76,54
2015-06-08,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,76,57
2015-06-09,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,72,51
2015-06-10,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,69,49
2015-06-11,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,66,45
2015-06-12,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,52,39
2015-06-13,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,60,38
2015-06-14,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,68,45
2015-06-15,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,71,54
2015-06-16,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,67,49
2015-06-17,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,66,47
2015-06-18,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,61,44
2015-06-19,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,56,42
2015-06-20,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,58,41
2015-06-21,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,67,43
2015-06-22,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,65,47
2015-06-23,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,67,45
2015-06-24,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,67,51
2015-06-25,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,73,51
2015-06-26,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,79,55
2015-06-27,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,84,61
2015-06-28,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,84,64
2015-06-29,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,74,58
2015-06-30,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,74,57
2015-07-01,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,77,56
2015-07-02,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,81,62
2015-07-03,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,79,60
2015-07-04,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,80,58
2015-07-05,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,80,59
2015-07-06,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,77,59
2015-07-07,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,74,56
2015-07-08,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,81,61
2015-07-09,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,81,62
2015-07-10,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,66,53
2015-07-11,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,53,50
2015-07-12,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,58,49
2015-07-13,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,55,48
2015-07-14,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,63,45
2015-07-15,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,63,48
2015-07-16,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,60,47
2015-07-17,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,68,47
2015-07-18,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,75,56
2015-07-19,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,79,59
2015-07-20,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,70,50
2015-07-21,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,58,45
2015-07-22,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,57,45
2015-07-23,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,61,46
2015-07-24,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,55,46
2015-07-25,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,51,44
2015-07-26,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,49,42
2015-07-27,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,58,42
2015-07-28,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,65,44
2015-07-29,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,72,52
2015-07-30,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,80,55
2015-07-31,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,79,59
2015-08-01,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,78,58
2015-08-02,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,77,60
2015-08-03,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,72,54
2015-08-04,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,65,48
2015-08-05,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,52,46
2015-08-06,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,54,45
2015-08-07,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,65,45
2015-08-08,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,67,50
2015-08-09,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,67,48
2015-08-10,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,72,55
2015-08-11,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,76,56
2015-08-12,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,80,62
2015-08-13,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,77,58
2015-08-14,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,68,47
2015-08-15,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,51,45
2015-08-16,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,64,44
2015-08-17,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,69,47
2015-08-18,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,74,55
2015-08-19,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,74,55
2015-08-20,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,59,49
2015-08-21,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,55,46
2015-08-22,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,67,47
2015-08-23,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,69,54
2015-08-24,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,66,49
2015-08-25,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,66,46
2015-08-26,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,73,53
2015-08-27,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,69,54
2015-08-28,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,59,50
2015-08-29,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,52,46
2015-08-30,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,51,43
2015-08-31,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,50,44
2015-09-01,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,50,44
2015-09-02,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,47,36
2015-09-03,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,46,37
2015-09-04,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,52,36
2015-09-05,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,55,39
2015-09-06,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,50,38
2015-09-07,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,52,42
2015-09-08,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,56,46
2015-09-09,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,60,46
2015-09-10,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,69,46
2015-09-11,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,75,59
2015-09-12,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,71,55
2015-09-13,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,57,40
2015-09-14,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,48,36
2015-09-15,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,48,36
2015-09-16,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,51,37
2015-09-17,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,49,44
2015-09-18,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,49,42
2015-09-19,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,53,46
2015-09-20,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,56,44
2015-09-21,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,51,37
2015-09-22,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,52,37
2015-09-23,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,55,37
2015-09-24,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,60,46
2015-09-25,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,46,38
2015-09-26,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,46,34
2015-09-27,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,51,33
2015-09-28,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,61,43
2015-09-29,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,65,48
2015-09-30,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,64,48
2015-10-01,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,64,48
2015-10-02,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,51,42
2015-10-03,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,60,42
2015-10-04,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,61,48
2015-10-05,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,65,49
2015-10-06,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,60,47
2015-10-07,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,50,46
2015-10-08,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,59,48
2015-10-09,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,58,50
2015-10-10,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,52,42
2015-10-11,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,46,36
2015-10-12,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,48,44
2015-10-13,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,49,36
2015-10-14,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,57,37
2015-10-15,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,68,51
2015-10-16,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,72,56
2015-10-17,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,61,48
2015-10-18,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,48,46
2015-10-19,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,49,42
2015-10-20,909,Wells Creek,4030,48.86610,-121.78976,0,0.0,50,40
