COOP,Name,Latitude,Longitude,Elevation,ObsDate,Time,MxTmp,MnTmp,AvTmp,Precip,Snwfl,Snwdp
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-05-07,18:00,47,36,42,0.56,0.0,56
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-05-08,18:00,55,29,42,0.12,0.0,55
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-05-09,18:00,60,34,47,0.00,0.0,54
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-05-10,18:00,59,35,47,0.00,0.0,47
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-05-11,18:00,65,35,50,0.03,0.0,43
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-05-12,18:00,54,38,46,0.58,0.0,41
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-05-13,18:00,45,33,39,0.97,0.0,39
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-05-14,18:00,47,34,40,0.25,0.0,35
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-05-15,18:00,57,29,43,0.00,0.0,31
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-05-16,18:00,55,33,44,0.65,0.0,28
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-05-17,18:00,54,31,42,0.55,0.0,26
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-05-18,18:00,57,33,45,0.00,0.0,24
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-05-19,18:00,50,30,40,1.30,0.0,22
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-05-20,18:00,43,34,38,1.90,0.0,20
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-05-21,18:00,40,30,35,0.71,0.0,24
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-05-22,18:00,48,30,39,0.08,0.0,21
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-05-23,18:00,58,38,48,0.00,0.0,18
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-05-24,18:00,52,32,42,0.24,0.0,13
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-05-25,18:00,55,29,42,0.04,0.0,10
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-05-26,18:00,50,36,43,0.26,0.0,7
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-05-27,18:00,46,35,40,0.50,0.0,5
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-05-28,18:00,63,33,48,0.00,0.0,2
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-05-29,18:00,64,36,50,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-05-30,18:00,58,35,46,0.85,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-05-31,18:00,62,36,49,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-01,18:00,70,40,55,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-02,18:00,77,42,60,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-03,18:00,75,37,56,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-04,18:00,70,36,53,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-05,18:00,70,42,56,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-06,18:00,69,38,54,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-07,18:00,65,36,50,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-08,18:00,70,33,52,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-09,18:00,70,39,54,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-10,18:00,70,42,56,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-11,18:00,71,42,56,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-12,18:00,74,39,56,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-13,18:00,70,44,57,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-14,18:00,66,42,54,0.43,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-15,18:00,64,40,52,0.75,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-16,18:00,53,43,48,1.24,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-17,18:00,50,37,44,0.38,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-18,18:00,55,33,44,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-19,18:00,48,36,42,0.22,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-20,18:00,45,34,40,0.75,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-21,18:00,54,38,46,0.06,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-22,18:00,69,37,53,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-23,18:00,75,45,60,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-24,18:00,75,47,61,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-25,18:00,58,41,50,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-26,18:00,60,42,51,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-27,18:00,63,45,54,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-28,18:00,72,41,56,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-29,18:00,72,44,58,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-06-30,18:00,62,49,56,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-01,18:00,57,41,49,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-02,18:00,65,42,54,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-03,18:00,67,43,55,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-04,18:00,80,42,61,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-05,18:00,85,42,64,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-06,18:00,89,55,72,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-07,18:00,87,54,70,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-08,18:00,71,43,57,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-09,18:00,68,43,56,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-10,18:00,65,44,54,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-11,18:00,74,39,56,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-12,18:00,84,47,66,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-13,18:00,76,49,62,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-14,18:00,71,49,60,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-15,18:00,79,45,62,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-16,18:00,86,48,67,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-17,18:00,83,53,68,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-18,18:00,81,50,66,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-19,18:00,83,52,68,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-20,18:00,80,48,64,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-21,18:00,72,45,58,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-22,18:00,70,45,58,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-23,18:00,64,42,53,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-24,18:00,72,39,56,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-25,18:00,86,53,70,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-26,18:00,85,49,67,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-27,18:00,85,44,64,0.10,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-28,18:00,83,52,68,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-29,18:00,95,55,75,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-30,18:00,81,60,70,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-07-31,18:00,70,53,62,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-01,18:00,69,50,60,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-02,18:00,73,48,60,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-03,18:00,69,46,58,0.01,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-04,18:00,61,49,55,0.01,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-05,18:00,69,48,58,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-06,18:00,80,44,62,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-07,18:00,85,49,67,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-08,18:00,84,54,69,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-09,18:00,89,51,70,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-10,18:00,88,55,72,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-11,18:00,75,52,64,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-12,18:00,66,47,56,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-13,18:00,65,45,55,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-14,18:00,57,42,50,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-15,18:00,54,40,47,0.24,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-16,18:00,55,43,49,0.14,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-17,18:00,70,50,60,0.40,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-18,18:00,70,48,59,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-19,18:00,66,46,56,0.01,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-20,18:00,58,41,50,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-21,18:00,57,42,50,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-22,18:00,52,35,44,0.11,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-23,18:00,51,42,46,0.71,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-24,18:00,49,40,44,0.67,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-25,18:00,49,43,46,0.47,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-26,18:00,52,40,46,0.64,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-27,18:00,55,40,48,0.15,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-28,18:00,64,39,52,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-29,18:00,58,45,52,0.45,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-30,18:00,55,46,50,0.04,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-08-31,18:00,55,42,48,0.23,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-01,18:00,54,40,47,0.14,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-02,18:00,62,34,48,0.04,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-03,18:00,74,44,59,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-04,18:00,72,37,54,0.32,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-05,18:00,64,35,50,0.64,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-06,18:00,65,32,48,0.06,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-07,18:00,65,34,50,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-08,18:00,71,35,53,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-09,18:00,77,39,58,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-10,18:00,78,48,63,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-11,18:00,82,49,66,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-12,18:00,81,49,65,0.01,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-13,18:00,60,50,55,0.01,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-14,18:00,68,42,55,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-15,18:00,65,42,54,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-16,18:00,60,45,52,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-17,18:00,62,39,50,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-18,18:00,70,40,55,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-19,18:00,66,44,55,0.23,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-20,18:00,52,38,45,0.06,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-21,18:00,58,32,45,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-22,18:00,57,36,46,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-23,18:00,56,43,50,0.33,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-24,18:00,55,42,48,0.68,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-25,18:00,66,45,56,0.18,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-26,18:00,70,38,54,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-27,18:00,74,39,56,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-28,18:00,66,42,54,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-29,18:00,75,41,58,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-09-30,18:00,73,44,58,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-01,18:00,72,39,56,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-02,18:00,66,41,54,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-03,18:00,69,38,54,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-04,18:00,65,42,54,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-05,18:00,74,43,58,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-06,18:00,70,48,59,0.26,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-07,18:00,51,40,46,0.73,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-08,18:00,41,32,36,1.27,1.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-09,18:00,51,26,38,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-10,18:00,58,29,44,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-11,18:00,56,34,45,0.08,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-12,18:00,43,36,40,0.92,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-13,18:00,45,34,40,0.32,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-14,18:00,55,33,44,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-15,18:00,59,40,50,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-16,18:00,64,43,54,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-17,18:00,68,41,54,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-18,18:00,67,38,52,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-19,18:00,64,38,51,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-20,18:00,55,43,49,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-21,18:00,53,42,48,0.45,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-22,18:00,55,42,48,0.82,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-23,18:00,53,40,46,0.98,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-24,18:00,54,39,46,1.34,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-25,18:00,49,35,42,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-26,18:00,46,32,39,1.32,1.0,1
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-27,18:00,38,32,35,1.46,2.0,4
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-28,18:00,40,32,36,1.03,0.0,2
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-29,18:00,44,28,36,0.16,0.0,1
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-30,18:00,40,28,34,0.25,1.0,1
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-10-31,18:00,47,33,40,1.15,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-01,18:00,49,34,42,1.15,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-02,18:00,41,37,39,0.64,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-03,18:00,44,33,38,0.04,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-04,18:00,45,28,36,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-05,18:00,50,31,40,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-06,18:00,50,26,38,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-07,18:00,50,28,39,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-08,18:00,44,34,39,0.13,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-09,18:00,47,28,38,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-10,18:00,43,35,39,2.07,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-11,18:00,42,34,38,1.40,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-12,18:00,40,29,34,0.00,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-13,18:00,37,31,34,0.27,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-14,18:00,35,30,32,0.58,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-15,18:00,33,30,32,2.52,0.0,0
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-16,18:00,42,31,36,1.91,
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-17,18:00,40,32,36,0.79,9
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-18,18:00,35,32,34,1.27,4.0,9
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-19,18:00,35,31,33,0.53,4.0,
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-20,18:00,33,28,30,2.45,19.0,33
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-21,18:00,33,26,30,0.82,
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-22,18:00,31,23,27,0.40,
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-23,18:00,32,27,30,0.76,42
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-24,18:00,33,30,32,2.16,54
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-25,18:00,33,29,31,0.33,0.0,40
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-26,18:00,35,19,27,0.00,0.0,40
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-27,18:00,34,15,24,0.00,0.0,40
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-28,18:00,33,22,28,0.00,0.0,40
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-29,18:00,34,25,30,0.00,0.0,40
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-11-30,18:00,32,27,30,0.00,0.0,40
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-01,18:00,38,29,34,0.00,0.0,39
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-02,18:00,35,31,33,0.53,4.0,43
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-03,18:00,35,30,32,0.79,1.5,43
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-04,18:00,33,26,30,0.31,2.0,47
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-05,18:00,35,15,25,0.00,0.0,49
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-06,18:00,30,14,22,0.00,0.0,46
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-07,18:00,29,20,24,0.00,0.0,42
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-08,18:00,30,20,25,0.00,0.0,42
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-09,18:00,30,16,23,0.00,0.0,42
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-10,18:00,27,16,22,0.00,0.0,40
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-11,18:00,22,17,20,0.46,4.0,40
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-12,18:00,30,20,25,1.15,5.0,47
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-13,18:00,34,25,30,0.14,0.0,47
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-14,18:00,39,30,34,0.42,0.0,46
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-15,18:00,35,18,26,0.00,0.0,46
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-16,18:00,35,19,27,0.00,0.0,46
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-17,18:00,30,21,26,0.29,3.0,46
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-18,18:00,30,22,26,1.15,14.0,54
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-19,18:00,36,24,30,1.28,4.0,58
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-20,18:00,35,29,32,0.00,0.0,54
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-21,18:00,43,26,34,0.00,0.0,54
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-22,18:00,38,27,32,0.00,0.0,54
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-23,18:00,34,20,27,0.00,0.0,53
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-24,18:00,32,20,26,0.12,0.0,53
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-25,18:00,38,24,31,0.18,0.0,53
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-26,18:00,32,22,27,0.31,2.0,55
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-27,18:00,32,24,28,0.11,0.0,55
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-28,18:00,30,23,26,0.00,0.0,55
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-29,18:00,28,14,21,0.00,0.0,55
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-30,18:00,36,18,27,0.00,0.0,54
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1960-12-31,18:00,33,23,28,0.64,10.0,58
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1961-01-01,18:00,32,21,26,0.21,3.0,62
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1961-01-02,18:00,30,17,24,0.00,0.0,62
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1961-01-03,18:00,22,13,18,0.00,0.0,62
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1961-01-04,18:00,20,19,20,0.03,0.0,62
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1961-01-05,18:00,32,18,25,2.43,20.0,77
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1961-01-06,18:00,42,31,36,0.86,0.0,79
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1961-01-07,18:00,35,34,34,0.43,0.0,73
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1961-01-08,18:00,35,31,33,0.75,8.0,75
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1961-01-09,18:00,42,27,34,1.38,14.0,85
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1961-01-10,18:00,37,31,34,0.34,1.0,78
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1961-01-11,18:00,36,30,33,0.05,0.0,78
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1961-01-12,18:00,36,29,32,0.60,0.0,78
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1961-01-13,18:00,38,26,32,1.05,9.0,83
457781,Snoqualmie Pass,47.416667,-121.416667,3022,1961-01-14,18:00,45,30,38,1.40,2.0,74
